syn_id,pre_pt_root_id,post_pt_root_id,syn_size,pre_syn_cell_type,pre_syn_clf_type,post_syn_cell_type,post_syn_clf_type,synapse_area,pre_area,post_area,pre_post_ratio,perimeter,circularity,mean_intensity,median_intensity,std_intensity,pre_post_distance,jaccard_index,pre_overlap,post_overlap,major_axis_length,minor_axis_length
331627414,864691135738596209,864691136329994986,4376,23P,E,5P-NP,E,9821,2805,7016,0.3998004561003421,525.2152954766495,0.4473947098621041,135.55687437037037,135.0,7.142111253533288,57.15893229825962,0.0,0.0,0.0,136.1534506038735,96.30292363527549
192491111,864691135338254310,864691136912015089,3872,5P-ET,E,5P-IT,E,4513,3100,1413,2.1939136588818116,327.4629867976521,0.5288722256268585,140.21254370370372,141.0,5.196993260703121,52.66115660311658,0.0,0.0,0.0,120.54096311535278,55.32800786024853
133184997,864691136740800092,864691136310163802,1368,23P,E,5P-IT,E,3920,3023,897,3.370122630992196,339.3980156401965,0.42763902770366335,133.98076444444445,134.0,5.408351052262932,61.291677167900566,0.0,0.0,0.0,143.74545320390735,40.60667175056971
220441779,864691135345877663,864691136228646225,8992,4P,E,BC,I,18905,6166,12739,0.4840254337075124,559.3380951166243,0.7593425696567846,128.8278222222222,129.0,7.5967386275824,66.42302482256476,0.0,0.0,0.0,166.57746456254202,151.34454806454434
24596597,864691136123778598,864691135807292189,19720,6P-IT,E,6P-IT,E,15315,10063,5252,1.916031987814166,508.8355697996826,0.7433133616268706,134.09148444444443,134.0,4.862293415980915,67.41764391193648,0.0,0.0,0.0,158.52110916733758,130.25191854176873
78141828,864691135684988855,864691136740851036,4008,23P,E,BC,I,10035,3384,6651,0.5087956698240866,821.8670990922585,0.18669128738812518,142.74128,142.0,8.599116076372809,77.75928278647625,0.0,0.0,0.0,169.4126236535461,105.98348631738233
85695325,864691135952843555,864691135293800972,3140,23P,E,23P,E,3576,2932,644,4.552795031055901,264.2375900532359,0.6436031701463756,123.688384,123.0,4.49424851235067,43.95391676761102,0.0,0.0,0.0,94.69081613542852,50.115375627866165
347495671,864691136297681691,864691135082715127,492,6P-IT,E,6P-IT,E,12084,4058,8026,0.5056067779715924,468.29141392239836,0.6924496345664645,128.14064711111112,129.0,5.002441154201337,63.28375712068658,0.0,0.0,0.0,149.15025527463865,109.03236836580126
321605949,864691134988434298,864691135565545815,212,NGC,I,4P,E,5557,2935,2622,1.1193745232646835,495.9898987322333,0.2838602606527349,127.70064474074074,127.0,8.488025904890206,69.53894837458832,0.0,0.0,0.0,70.48575479887582,31.24580673089495
297350776,864691136237529148,864691135952861475,400,6P-CT,E,23P,E,9884,8047,1837,4.380511703864998,608.8305191657993,0.3350809761299026,130.23799940740741,130.0,8.459899228048782,33.90664697233825,0.0,0.0,0.0,174.4471900833316,84.72570176126297
287554066,864691135810292172,864691136437417630,1752,6P-CT,E,6P-IT,E,6471,5988,483,12.397515527950311,353.58073580374355,0.6504352556288889,131.36657866666667,131.0,6.031495233174903,46.37930364295411,0.0,0.0,0.0,126.96882956549304,67.90269101407813
326267970,864691135989717248,864691136195079126,4792,MC,I,4P,E,2886,1717,1169,1.4687767322497862,222.0304832720494,0.735666503887495,134.5747111111111,133.0,12.21193858597619,28.278150377477292,0.0,0.0,0.0,70.72308852025749,53.46891598115559
425344519,864691135489090362,864691135571387117,6496,5P-IT,E,BC,I,11145,2645,8500,0.3111764705882353,552.2680733252854,0.45918750525429536,137.2279111111111,137.0,5.598341309202309,51.47833830578628,0.0,0.0,0.0,142.9248716994745,111.28653563443342
387221439,864691135926605582,864691135700275490,4400,MC,I,6P-IT,E,9294,3575,5719,0.6251092848400069,429.84776310850236,0.6320962154272385,131.54740444444445,131.0,6.887209783099733,69.15062642472964,0.0,0.0,0.0,165.81796715228003,73.44074708094769
99358050,864691136324940254,864691135491023847,4532,6P-CT,E,6P-IT,E,11100,9289,1811,5.129210381004969,651.19090885901,0.3289396190717983,133.43493333333333,133.0,7.5781491214324035,62.61698532744561,0.0,0.0,0.0,150.17174816179374,125.56820268639609
372924386,864691135464454469,864691136543315362,7156,BC,I,MC,I,12809,6773,6036,1.122100728959576,535.8893936688451,0.560498902490456,129.47558044444443,129.5,7.699990253729465,75.57745396730266,0.0,0.0,0.0,174.07598801044793,104.2867278273664
54267957,864691136816424814,864691135741031787,2752,BC,I,6P-CT,E,1593,844,749,1.1268357810413885,170.2670273047588,0.6905013505364147,139.55368266666667,140.0,8.435171338190635,24.15322734738182,0.0,0.0,0.0,57.09585749206448,37.39546477841945
132370122,864691135610023943,864691136050857203,10132,4P,E,5P-IT,E,6594,3599,2995,1.201669449081803,347.1198410471445,0.6877014346230591,133.3962542222222,132.0,7.225439343215205,50.082545220069406,0.0,0.0,0.0,122.05148135396966,73.07910833727931
55243428,864691135082697975,864691135777096893,3436,5P-ET,E,5P-IT,E,6882,3350,3532,0.948471121177803,415.7411613907042,0.500355274689688,128.1781191111111,128.0,8.633344338733739,51.22635174013582,0.0,0.0,0.0,136.01353772682862,73.61116114620548
59611741,864691136486800658,864691135518374794,4628,4P,E,4P,E,7545,5680,1865,3.045576407506702,462.8183258569795,0.4426373060628375,128.62383111111112,128.0,6.991114938129913,54.51897296256433,0.0,0.0,0.0,148.7623137521133,79.06332783996156
49103801,864691135725629503,864691135590791691,19868,BPC,I,6P-IT,E,8573,3835,4738,0.8094132545377797,410.2741699796952,0.6400211659914764,133.80820414814815,133.0,6.078611621094186,55.42741937565181,0.0,0.0,0.0,130.02415083897012,91.78942196161616
389236720,864691135687799520,864691135565487383,2200,23P,E,23P,E,10092,6685,3407,1.9621367772233638,592.0132393293463,0.3618464096221047,117.78852977777778,115.0,8.89833674287267,54.55017409746169,0.0,0.0,0.0,150.4072209023022,88.08835255859488
201472509,864691134885474554,864691135808356125,4820,6P-CT,E,6P-IT,E,8169,6771,1398,4.843347639484978,408.16652224137044,0.6161748924323812,131.34955644444443,130.0,7.139536840170189,57.560261878080084,0.0,0.0,0.0,122.09714349723599,92.72739866895769
251654238,864691135469088594,864691135526056027,1548,4P,E,MC,I,12645,8558,4087,2.0939564472718377,501.77669529663694,0.6311138686929667,136.60853333333333,137.0,7.912892887489941,72.97824384027115,0.0,0.0,0.0,165.66014263783205,102.2050087557933
480654866,864691136365309047,864691136116820388,3812,6P-IT,E,6P-IT,E,3572,2248,1324,1.6978851963746224,317.80003589374985,0.4444402982806142,133.24285866666668,136.0,9.465985411787464,55.864469122587074,0.0,0.0,0.0,34.28545904642333,19.19836946555903
199996738,864691135876651347,864691136703236974,216,6P-IT,E,5P-IT,E,6477,511,5966,0.0856520281595709,414.97770542341357,0.4726440892794318,133.19606133333335,134.0,7.5856954239333,51.81697429664883,0.0,0.0,0.0,132.68381249707517,72.83894581795569
22014714,864691136483631916,864691136419540375,1948,23P,E,4P,E,3265,2449,816,3.0012254901960786,279.6639969244288,0.5245899052395158,146.5442711111111,147.0,13.108961427144056,38.499025456074264,0.0,0.0,0.0,81.89949423903873,60.80267719900184
173308607,864691136903003314,864691135889280137,1880,23P,E,23P,E,1664,791,873,0.9060710194730813,187.095454429505,0.5973607911313825,128.59957096296296,129.0,7.194606230261652,25.50218073869535,0.0,0.0,0.0,60.2664465381413,39.170589466043005
373775288,864691135910654377,864691135759395662,9748,6P-IT,E,6P-CT,E,11031,6504,4527,1.4367130550033134,599.8954903232549,0.3851887143819195,138.8554577777778,139.0,6.35521287268225,62.06610594451585,0.0,0.0,0.0,150.12107523384873,110.70769815601163
208451620,864691136812660334,864691136334945203,7112,4P,E,5P-IT,E,11426,4049,7377,0.5488681035651348,527.6650429449553,0.5156884876978775,129.30775762962963,128.0,7.8360117537155185,59.32841483722368,0.0,0.0,0.0,155.3993366246849,107.58106535121418
395904091,864691135568529388,864691135441270600,13812,4P,E,23P,E,11279,7134,4145,1.7211097708082026,563.5462479183374,0.44629429520794595,123.49420977777778,123.0,10.250294634933969,63.54818126859285,0.0,0.0,0.0,145.6036680450923,103.53966572035866
354315903,864691135738429041,864691135848648286,976,5P-IT,E,5P-ET,E,13055,8152,4903,1.6626555170303896,564.3919189857867,0.5150212711950084,135.58470222222223,136.0,7.356650731004907,71.08659646521454,0.0,0.0,0.0,171.24905615071435,113.77663233523718
345681873,864691134988447354,864691135278714017,5464,4P,E,BC,I,10206,4798,5408,0.8872041420118343,500.03152929257595,0.512944820771615,125.03429866666667,125.0,12.278675373785164,53.08893117310808,0.0,0.0,0.0,140.9250640448573,98.3157634795349
148440705,864691135441832520,864691135464069182,2944,4P,E,BC,I,12063,6892,5171,1.332817636820731,715.0853531617382,0.29644861561787683,133.89307377777777,133.0,6.780186010616289,74.09096318901474,0.0,0.0,0.0,166.33403882238838,121.92886905548548
34338499,864691135360811847,864691136008465324,5536,5P-ET,E,4P,E,3720,1424,2296,0.6202090592334495,311.9482681718907,0.48038301776221914,129.36993777777778,128.0,10.630653342340594,41.02625178208321,0.0,0.0,0.0,104.26670676884912,57.09241263893046
108399485,864691135475603008,864691135275136997,9208,4P,E,4P,E,6308,3604,2704,1.3328402366863905,409.0609665440988,0.4737240879383554,129.11056237037036,129.0,10.00404676448295,57.299642468088756,0.0,0.0,0.0,137.97457201268435,73.29155883572784
475520604,864691134947972604,864691136751786606,49344,23P,E,5P-ET,E,17600,10307,7293,1.4132730015082957,510.8944443027283,0.8473448063121769,134.58139259259258,134.0,10.071974927965954,60.865382437891704,0.0,0.0,0.0,162.49897120593124,140.93740354082018
349914021,864691136904184754,864691135989050058,7932,5P-IT,E,4P,E,12042,5161,6881,0.7500363319284987,667.9076836320746,0.3392154367993168,131.41032,130.0,7.575667374183387,61.75079858825023,0.0,0.0,0.0,160.18990829276404,131.38416482109054
267344318,864691135367645689,864691135808365853,348,5P-ET,E,MC,I,9593,4249,5344,0.7950973053892215,455.3624817342638,0.5813662523220265,127.8968474074074,128.0,6.104973478424869,69.39157094416124,0.0,0.0,0.0,164.7770405491916,81.30666586721388
56212910,864691135408168649,864691135594374955,308,6P-CT,E,6P-IT,E,20585,9297,11288,0.8236180014174345,645.7228714274745,0.6203951538083513,140.98921925925927,141.0,6.461922033591993,72.14739410109301,0.0,0.0,0.0,173.05989060004998,164.0426871001733
387654583,864691135475771968,864691135864485502,14208,6P-IT,E,MC,I,11558,7925,3633,2.1813927883292044,565.605122421383,0.45401048864494914,131.46464948148147,133.0,10.221694813452363,73.67627519276542,0.0,0.0,0.0,51.59219038409269,35.52652419056185
326099643,864691136673733255,864691135848864094,3328,4P,E,BC,I,16749,6544,10205,0.6412542871141598,634.7350647362942,0.5224127467570133,135.79294666666667,135.0,7.025843407294406,78.49493652688288,0.0,0.0,0.0,184.05791155683096,138.3611268071726
438165487,864691136444461443,864691136135215243,5864,23P,E,23P,E,5635,4234,1401,3.0221270521056387,369.3624817342638,0.5190368891752811,131.15298962962962,130.0,8.951926510383108,27.74544288934573,0.0,0.0,0.0,123.47130704637172,65.56908417976068
432965031,864691135568594924,864691135293836044,884,MC,I,6P-IT,E,11742,7380,4362,1.6918844566712516,487.58787847868,0.6206491131767005,133.73210844444444,133.0,4.105651971911648,61.61882106056069,0.0,0.0,0.0,147.3213816800027,112.74262786515207
244120467,864691136966645198,864691135578098949,396,23P,E,MC,I,4968,2467,2501,0.98640543782487,423.20310216782974,0.34857301763197523,130.11873066666666,129.0,8.34357647307953,78.60353679393539,0.0,0.0,0.0,184.00475091048204,43.48085190483637
335196272,864691135954634760,864691135837211283,4756,6P-IT,E,6P-IT,E,6359,2754,3605,0.7639389736477115,425.0132393293462,0.44237825542678844,137.53158933333333,138.0,5.348442379964221,72.1331354994637,0.0,0.0,0.0,174.49660111611863,54.79986724634753
120221959,864691135865507461,864691135014285974,4936,BPC,I,MC,I,10135,2615,7520,0.34773936170212766,520.0904037956217,0.4708428021926281,131.94023703703704,133.0,8.503108552460365,60.63695408869728,0.0,0.0,0.0,135.70727965318798,117.62406552979755
358220574,864691135889328777,864691135571980837,1140,23P,E,4P,E,11527,3637,7890,0.46096324461343474,469.50461735799473,0.6571226270971791,123.58958962962963,124.0,5.520352893487262,61.76274699953029,0.0,0.0,0.0,144.1791381301859,107.56441020326811
46599836,864691135927296468,864691135468493452,5628,23P,E,4P,E,11259,9081,2178,4.169421487603306,628.842712474619,0.3577878747702406,123.33987733333333,124.0,9.074933575420053,58.72104322295263,0.0,0.0,0.0,40.48373772009727,33.762359564069556
128255243,864691135518692036,864691135991658689,3348,6P-CT,E,6P-IT,E,1919,664,1255,0.5290836653386454,176.88225099390854,0.7707549559702509,133.069624,133.0,5.5129296824655025,23.489257561550044,0.0,0.0,0.0,58.55001291781621,42.8347065487238
371856046,864691135645453039,864691136811804531,4824,5P-NP,E,BC,I,6620,1192,5428,0.2196020633750921,338.82337649086287,0.7246380278698809,136.05930074074075,135.0,10.465612283052742,47.7187611147113,0.0,0.0,0.0,110.86380530993792,79.7008502034948
299585518,864691136135802763,864691135012814070,13296,5P-IT,E,MC,I,14398,8114,6284,1.2912157861234883,522.3685783886737,0.663067806900606,123.63704948148148,122.0,7.946348667364736,76.55326052456526,0.0,0.0,0.0,178.3531870495373,109.17160749027774
212864202,864691135658810242,864691136662903774,2728,6P-IT,E,4P,E,2884,2352,532,4.421052631578948,256.06601717798213,0.5527149694440656,134.11057896296296,135.0,9.101202972805806,42.5344192593916,0.0,0.0,0.0,93.48864229551054,42.82105609371386
44101712,864691136004710090,864691135477023656,460,NGC,I,BC,I,10695,4094,6601,0.6202090592334495,549.8305191657993,0.4445626455665827,131.1448488888889,130.0,10.519707268817411,67.09991899946839,0.0,0.0,0.0,168.26582003765841,108.97585471342651
109790623,864691136065280664,864691135341993649,6204,4P,E,23P,E,6252,2973,3279,0.9066788655077768,416.71782079359116,0.45242301202721674,127.44737777777777,127.0,7.180450915240127,60.46320257905031,0.0,0.0,0.0,144.00603285262127,68.84844882305042
346699315,864691135104015693,864691136051753971,7612,4P,E,23P,E,4885,3169,1716,1.8467365967365967,459.1614716074871,0.2911679399818589,126.08653777777778,124.0,8.257128553786604,42.80353438090628,0.0,0.0,0.0,33.366377565010204,20.93260497733212
394878705,864691135590680075,864691135429482032,1000,6P-CT,E,6P-IT,E,13152,2693,10459,0.25748159479873794,544.9777054234136,0.5564731216093678,126.99658311111111,127.0,6.0198586078249114,58.2022539530237,0.0,0.0,0.0,152.9503355646259,124.08832238773957
250826722,864691135994574762,864691135688249312,1356,4P,E,4P,E,9139,3468,5671,0.6115323576088874,499.27416997969516,0.4607128702383478,132.53876444444444,131.0,11.00128284031738,56.82580027201454,0.0,0.0,0.0,132.36212884138544,95.36474268708666
325201066,864691134917418762,864691135464271685,640,4P,E,23P,E,10263,7350,2913,2.5231719876416068,623.0437226013956,0.3322363474212402,129.9111022222222,131.0,6.831783976108824,66.25744611847678,0.0,0.0,0.0,147.69668188847962,108.78079176694806
481239966,864691135759933885,864691135927344084,2224,MC,I,6P-IT,E,8619,3565,5054,0.7053818757419865,493.01933598375615,0.44559349264496856,128.44467733333335,130.0,10.704903666715735,64.51676074931578,0.0,0.0,0.0,176.71864697545502,86.4812581932784
44532337,864691135569467014,864691135345251231,2696,23P,E,23P,E,5159,2679,2480,1.080241935483871,367.22034611053283,0.48075290888717365,133.22577955555556,133.0,7.145651516292487,62.18651655399673,0.0,0.0,0.0,146.54757849228127,53.69870875736611
285511031,864691135755538386,864691135926927118,9012,4P,E,BC,I,13093,4440,8653,0.5131168380908355,591.303607231218,0.47057405100823807,132.71605244444444,133.0,7.587354070141579,66.29165886717203,0.0,0.0,0.0,147.41250609292013,142.0506733936752
452693739,864691135303958183,864691135373646409,160,5P-IT,E,6P-IT,E,7751,294,7457,0.039426042644495105,546.7533546995239,0.32582521319380237,130.3071517037037,131.0,7.772795830079236,12.05393441352837,0.0,0.0,0.0,128.32899828969215,94.89063238637439
469696020,864691135586093692,864691135776698285,5576,6P-IT,E,6P-IT,E,10493,4456,6037,0.7381149577604771,534.350288425444,0.46180373445772105,143.26727081481482,144.0,8.048291694542213,82.03030933389896,0.0,0.0,0.0,187.1426869902949,84.18820394865956
214286311,864691135755100365,864691135657779074,3396,23P,E,6P-IT,E,7187,411,6776,0.06065525383707202,447.072113832392,0.45185838501335923,128.82065274074074,129.0,4.500791391876408,44.36339651204034,0.0,0.0,0.0,153.28945676297332,65.68166526848991
333410240,864691135737753988,864691135884807792,4788,4P,E,4P,E,5795,3601,2194,1.6412944393801276,309.1137443927346,0.7621258150992353,131.5360488888889,131.0,5.668587755718049,41.11007504715112,0.0,0.0,0.0,93.97354648905878,82.28637893811688
76356607,864691135516766419,864691134885653242,356,6P-CT,E,6P-IT,E,5595,2899,2696,1.0752967359050445,419.350288425444,0.39981221894924507,136.93866222222223,137.0,5.460570779009538,52.977004618055595,0.0,0.0,0.0,21.4973626936384,12.125221532745856
281343096,864691135510414032,864691135726251839,12572,6P-CT,E,5P-ET,E,12956,8048,4908,1.6397718011409943,501.6822868876585,0.6468793214126565,130.10523140740742,130.0,6.527445474683728,62.23723313597341,0.0,0.0,0.0,147.69859677823308,120.3202239282928
167689084,864691136673604743,864691135940617126,6784,23P,E,5P-ET,E,3628,1834,1794,1.0222965440356744,257.96551211459376,0.6850998082772419,133.93570962962963,132.0,9.989062318733271,31.85167442691776,0.0,0.0,0.0,75.4230674646686,65.08946085154916
280508483,864691136740824412,864691135348753623,3060,6P-IT,E,5P-ET,E,7623,5636,1987,2.836436839456467,402.0071426749364,0.592745471629956,125.08797866666667,126.0,6.473284464181344,66.07465615763842,0.0,0.0,0.0,161.0815761409585,61.89241274038722
441173937,864691135936595971,864691135572115493,7068,4P,E,BC,I,15955,6887,9068,0.7594838994265549,505.68124086713186,0.7840666587287884,136.88606666666666,137.0,7.181631193744422,54.49592219590432,0.0,0.0,0.0,163.4133122016786,129.45544522378137
56312746,864691136391094911,864691135942005364,2144,6P-IT,E,6P-IT,E,10416,2034,8382,0.24266284896206156,412.63455967290594,0.7687402796643625,122.6048,120.0,11.020310222695382,49.81466504786369,0.0,0.0,0.0,130.7235722988176,103.45253778289698
34534728,864691135762622006,864691135740582292,4956,4P,E,5P-ET,E,17978,10090,7888,1.279158215010142,554.4680374315354,0.7348491698849534,133.7017671111111,133.5,11.1888354653159,73.97576888482297,0.0,0.0,0.0,172.93509914964426,139.92307893725035
229046033,864691136032202171,864691135462846877,14880,23P,E,23P,E,10121,4795,5326,0.9003004130679685,426.13203435596427,0.7003980400224769,135.75737125925926,136.0,8.512876592947837,46.46585828028953,0.0,0.0,0.0,124.21045476744335,109.07310168666346
62513791,864691135274525413,864691135816381263,1712,BC,I,23P,E,7830,4649,3181,1.461490097453631,552.9959953866431,0.32175674031442597,134.19309333333334,133.0,6.037824798547535,58.39055828874384,0.0,0.0,0.0,159.8063786356945,61.14054016263477
79638018,864691136673655687,864691136746178532,3816,4P,E,4P,E,2233,631,1602,0.3938826466916355,202.89444430272832,0.6816450363492331,127.58957185185186,126.0,9.039398570313484,30.02688982113814,0.0,0.0,0.0,67.55043792311996,44.77298245300129
82846887,864691135758535502,864691135383659499,9460,23P,E,23P,E,8836,3990,4846,0.8233594717292613,389.7056274847714,0.7311259805379422,127.2085037037037,127.0,7.308425415737216,51.668327951622985,0.0,0.0,0.0,122.9205545288223,94.94495892061185
260221457,864691136522316689,864691136309666138,224,5P-IT,E,BC,I,17879,9597,8282,1.158778072929244,626.7766952966368,0.5719096280701939,130.42156385185186,130.0,6.476406324635198,78.26161401747198,0.0,0.0,0.0,177.67943054180137,141.10623877624604
283097712,864691136175526406,864691135915881574,208,23P,E,23P,E,15906,2192,13714,0.15983666326381799,575.2914139223983,0.6039417561060306,125.85184177777778,128.0,8.97126867202362,60.03077961520201,0.0,0.0,0.0,177.39873283281,123.72728953686307
387987131,864691135394970101,864691135446266770,320,5P-ET,E,6P-IT,E,6095,921,5174,0.1780054116737534,357.82337649086287,0.598199650573653,135.45245333333332,136.0,9.204262622589601,61.00226184752076,0.0,0.0,0.0,123.32648843066906,68.96035277918368
269962104,864691136296667675,864691135472886578,8696,5P-IT,E,23P,E,7041,1935,5106,0.3789659224441833,350.7766952966369,0.7190891631147135,132.39334133333332,133.0,8.993105701093874,49.95657440350923,0.0,0.0,0.0,122.16307331041457,74.63834305450067
167810871,864691135195417642,864691135810350028,2520,5P-IT,E,BC,I,16013,7969,8044,0.9906762804574838,545.9066376115481,0.6752208089821828,134.44822518518518,134.0,6.777361113652362,80.56432802992946,0.0,0.0,0.0,187.18767134867096,113.85439890204701
283090869,864691135468534412,864691136040508670,9904,4P,E,5P-IT,E,7986,4235,3751,1.1290322580645162,487.5817818242701,0.42212806757495913,132.10897422222223,132.0,7.165232364767612,65.2489417018515,0.0,0.0,0.0,158.53846566681554,82.79894158855673
340625205,864691135974761839,864691135587767026,6300,BPC,I,BPC,I,6873,5233,1640,3.1908536585365854,412.91273426595797,0.5065702191734177,130.62484444444445,130.0,5.1669312274439845,59.54692744078818,0.0,0.0,0.0,140.68046826673364,73.91140786983206
362285496,864691135397340961,864691135940453798,3816,6P-IT,E,6P-IT,E,16234,6169,10065,0.6129160457029309,674.6761902332485,0.4481719151932592,135.12371318518518,134.0,5.919234529749748,81.90703523300441,0.0,0.0,0.0,181.10408511945096,136.99427073712567
210298617,864691135783125043,864691136488007442,7544,6P-IT,E,6P-IT,E,8830,4254,4576,0.9296328671328671,384.33304448274095,0.7511991974028882,131.94933925925926,131.0,8.430584849033606,55.66864713111131,0.0,0.0,0.0,136.02580844031922,83.99279650680117
361657071,864691135233874265,864691135474605376,2648,6P-IT,E,BC,I,10785,5698,5087,1.120110084529192,446.9655121145938,0.6783939793861561,138.7962,139.0,6.053836157897457,55.73723139817971,0.0,0.0,0.0,142.1948039884625,101.21292078531796
288972244,864691135584648056,864691136595509922,1740,6P-IT,E,6P-IT,E,4252,2892,1360,2.126470588235294,303.9188309203678,0.5784794025117792,136.25569540740742,137.0,6.398479866294142,49.08152300926049,0.0,0.0,0.0,112.93497394391721,52.44794015596166
365628393,864691136065821592,864691136020831736,304,MC,I,23P,E,8606,4669,3937,1.1859283718567437,491.88329701443513,0.4469789335676601,135.03370192592593,133.0,8.69507362621928,73.98059722433813,0.0,0.0,0.0,179.90179880004655,70.51660397439858
361486724,864691135509474825,864691135495137680,4440,6P-IT,E,BC,I,7533,2602,4931,0.52768201176232,434.3330444827409,0.501801652439615,125.24232,125.0,5.478730846123644,55.53039464971698,0.0,0.0,0.0,121.8879084436488,92.87507196305117
142827552,864691136032492731,864691135394777845,628,6P-IT,E,6P-CT,E,14580,2289,12291,0.18623382963143764,569.6406563273158,0.5646319271329763,134.78138666666666,134.0,7.625259441082789,57.02466244522235,0.0,0.0,0.0,162.84033303228534,128.65031423050536
251105770,864691135123329575,864691135275983589,5244,4P,E,BC,I,6715,3902,2813,1.3871311766797014,406.49852070358486,0.5106671740270168,129.8636488888889,129.0,6.775576799586242,61.41943328138897,0.0,0.0,0.0,22.057080705836192,3.2200149877528115
88912491,864691136020217336,864691136663160798,15904,4P,E,4P,E,7343,3942,3401,1.15907086151132,394.33304448274095,0.5934129896287275,135.55308622222222,134.0,6.884755693858813,56.18786457439789,0.0,0.0,0.0,135.48010465221094,72.70145184600025
346679496,864691135491892063,864691135987468291,7952,6P-CT,E,6P-CT,E,9622,5915,3707,1.5956298893984353,489.26197667087547,0.5051173492075992,145.3797837037037,146.0,7.318821168833413,72.03700981107751,0.0,0.0,0.0,163.36476872763865,87.23272745287399
9412614,864691135403774702,864691136618478477,1536,23P,E,23P,E,3159,964,2195,0.43917995444191343,324.1787155501902,0.3777378425946145,126.39377333333333,126.0,8.607838359810332,42.7820642419139,0.0,0.0,0.0,104.26500416073117,43.42474694922078
383747658,864691135940375974,864691136380244693,404,4P,E,5P-IT,E,6182,3149,3033,1.0382459610946257,425.56958851545033,0.42894113231711356,123.79699674074074,122.0,9.627551500716695,74.46379509842282,0.0,0.0,0.0,167.61783886059519,59.192919815151384
197731939,864691135538050674,864691135848661854,1708,23P,E,23P,E,3226,2395,831,2.882069795427196,377.7645019878171,0.2840742941101042,125.5000728888889,125.0,7.027297673165682,41.217471392646765,0.0,0.0,0.0,85.70821533363156,62.212890608994265
295581428,864691135510496464,864691135211131072,22080,4P,E,4P,E,9166,4819,4347,1.1085806303197607,505.26807332528534,0.45117601369039784,132.8,132.0,9.985651276076457,42.90327552308024,0.0,0.0,0.0,121.22596963808088,97.05396315235897
272982254,864691135565264919,864691136275232269,3612,6P-IT,E,5P-IT,E,5528,3069,2459,1.2480683204554697,428.2680733252853,0.3787446431717803,128.02724148148147,128.0,6.631707705174579,65.20614058315871,0.0,0.0,0.0,149.3735377615245,60.59420270668478
163330781,864691136974899484,864691135113621145,12504,6P-IT,E,6P-CT,E,10999,7321,3678,1.990483958673192,434.3746750430835,0.7325446012202899,141.58619377777777,144.0,11.330186672781684,50.5375411531419,0.0,0.0,0.0,138.38340931770512,110.13482595286996
368384816,864691136540308386,864691135468466316,7528,6P-IT,E,6P-IT,E,8205,2719,5486,0.495625227852716,455.84166645409243,0.49620417065665157,132.85396,135.0,9.872675708830574,64.47104208567876,0.0,0.0,0.0,143.59290188862667,85.713095794587
55014268,864691135491346919,864691134989469818,496,4P,E,23P,E,18504,15382,3122,4.926969891095451,856.0609665440988,0.3172970931854947,136.73248,136.0,8.165901525016498,63.80815895246723,0.0,0.0,0.0,195.02872815514039,125.91522419476271
120301120,864691136009156780,864691136925928778,3484,6P-IT,E,6P-IT,E,5676,4685,991,4.727547931382442,347.2497833620557,0.5915184345498704,130.6734648888889,131.0,6.435841768227069,47.842099370450946,0.0,0.0,0.0,102.78142442659758,76.89147977950255
82563087,864691135585810556,864691136041957718,276,6P-IT,E,6P-CT,E,13971,10658,3313,3.2170238454572893,649.747258045114,0.41586124153067683,136.82714755555557,136.0,9.558335433257813,76.69591476435221,0.0,0.0,0.0,201.03166025711326,101.98795507391068
247321197,864691135323729308,864691136707398518,7064,4P,E,MC,I,14433,3385,11048,0.30639029688631425,562.6284630184961,0.5729583823422634,129.37183644444445,128.0,7.141854528273967,55.05835055835223,0.0,0.0,0.0,168.01259517567937,119.60877069955929
91066048,864691135987950339,864691135276324837,2300,6P-IT,E,6P-CT,E,19449,9935,9514,1.0442505780954383,596.3198051533947,0.6873036864822589,135.25513333333333,135.0,7.166550656735465,77.39906015381801,0.0,0.0,0.0,184.3352038951534,144.472567125607
251372197,864691135697307290,864691135123090471,4748,5P-IT,E,5P-IT,E,9396,1195,8201,0.1457139373247165,424.91273426595797,0.6539633030417251,132.68100266666667,133.0,7.937041642492471,54.49084341102621,0.0,0.0,0.0,116.94680417244992,109.90148386425568
406213922,864691135475821376,864691135565679447,3460,23P,E,5P-ET,E,15119,2887,12232,0.23602027468933945,587.6162697096763,0.5502313198096183,143.86261007407407,143.0,7.38988591157075,61.35399217528977,0.0,0.0,0.0,164.35880959564437,127.79368823216281
468695779,864691136041023318,864691135013305590,508,23P,E,23P,E,12257,9877,2380,4.15,602.0843071412118,0.4248928613128768,128.59722133333332,128.0,6.938405698860116,81.2250965165887,0.0,0.0,0.0,173.80858482336367,100.70012288068884
413236068,864691135838013843,864691136108938168,2940,23P,E,23P,E,4974,3420,1554,2.200772200772201,326.66399692442883,0.5857510850216305,119.95662755555556,120.0,6.540250330577452,49.62389168648068,0.0,0.0,0.0,113.4913736777176,62.01417932704522
103361917,864691136227703633,864691135304627879,5396,4P,E,BC,I,13656,4683,8973,0.5218990304246072,571.4629867976521,0.5254811705428533,122.69272177777778,122.0,9.449713721985512,63.57879253047267,0.0,0.0,0.0,148.13380870488896,133.7163738283326
